_Ad_Date,_Ad_Title,_Ad_Type,_Age_Specified,_CATEGORY_--_Age_Specified,County,_Gender_Specified,_Number_of_People,_Press_Date,_Sale_Disposition,_Sale_Location_Locale,_Sale_Location_State,_Skills_Specified,_First_Name,_Term_of_service,_Trade_reason,_Features,_Terms_of_Sale,Source,Source_Page,Subscriber_County,Subscriber_Firstname,Subscriber_Lastname,_Role,_owner,_Application_Locale
"October 13, 1832",Sheriff Sale,Sale,child,child,Queen Anne's,female,10,18321027,public sale,"Courthouse door, Centreville",Maryland,,Sarah,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Tho.,Ashcom,Sheriff,Elizabeth Baynard and Solomon Scott,
"October 13, 1832",Sheriff Sale,Sale,child,child,Queen Anne's,female,10,18321027,public sale,"Courthouse door, Centreville",Maryland,,Rachel,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Tho.,Ashcom,Sheriff,Elizabeth Baynard and Solomon Scott,
"October 13, 1832",Sheriff Sale,Sale,child,child,Queen Anne's,female,10,18321027,public sale,"Courthouse door, Centreville",Maryland,,Julia,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Tho.,Ashcom,Sheriff,Elizabeth Baynard and Solomon Scott,
"October 13, 1832",Sheriff Sale,Sale,child,child,Queen Anne's,female,10,18321027,public sale,"Courthouse door, Centreville",Maryland,,Lydia,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Tho.,Ashcom,Sheriff,Elizabeth Baynard and Solomon Scott,
"October 13, 1832",Sheriff Sale,Sale,child,child,Queen Anne's,female,10,18321027,public sale,"Courthouse door, Centreville",Maryland,,Harriet,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Tho.,Ashcom,Sheriff,Elizabeth Baynard and Solomon Scott,
"October 13, 1832",Sheriff Sale,Sale,child,child,Queen Anne's,female,10,18321027,public sale,"Courthouse door, Centreville",Maryland,,Ellen,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Tho.,Ashcom,Sheriff,Elizabeth Baynard and Solomon Scott,
"October 16, 1832",At a Private Sale,Sale,23,adult,Baltimore,female,1,18321016,private sale,,,"cook, ironer, washer, waiter",,to serve for life,,,not to be sold out of the state,American and Commercial Daily Advertiser,,BA,,Denny & Randall,Auctioneers,,"Denny & Randall OR No. 5 Waler St., Head of CheapsideBC"
"November 14, 1832",Negro Woman For Sale,Sale,adult,adult,Baltimore,female,3,18321114,private sale,,,cook,,to serve for life,,,not to be sold out of the state,American and Commercial Daily Advertiser,,BA,,,,,No. 76 N. Charles St.
"November 14, 1832",Negro Woman For Sale,Sale,3,toddler,Baltimore,,3,18321114,private sale,,,,,to serve for life,,,not to be sold out of the state,American and Commercial Daily Advertiser,,BA,,,,,No. 76 N. Charles St.
"November 14, 1832",Negro Woman For Sale,Sale,9 months,infant,Baltimore,,3,18321114,private sale,,,,,to serve for life,,,not to be sold out of the state,American and Commercial Daily Advertiser,,BA,,,,,No. 76 N. Charles St.
"November 17, 1832",Sheriff Sale,Sale,child,child,Queen Anne's,male,4,18321117,public sale,"Courthouse door, Centreville",Maryland,,Ben,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Thos.,Ashcom,Sheriff,John Solaway,
"November 17, 1832",Sheriff Sale,Sale,child,child,Queen Anne's,male,4,18321117,public sale,"Courthouse door, Centreville",Maryland,,Wesley,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Thos.,Ashcom,Sheriff,John Solaway,
"November 17, 1832",Sheriff Sale,Sale,child,child,Queen Anne's,female,4,18321117,public sale,"Courthouse door, Centreville",Maryland,,Caroline,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Thos.,Ashcom,Sheriff,John Solaway,
"November 17, 1832",Sheriff's Sale,Sale,child,child,Queen Anne's,female,4,18321117,public sale,"Courthouse door, Centreville",Maryland,,Priscilla,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Thos.,Ashcom,Sheriff,John Solaway,
"December 1, 1832",Constable's Sale,Sale,adult,adult,Queen Anne's,female,3,18321201,public sale,Centreville,Maryland,,Rachel,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Jas. S.,Baynard,Constable,Stephen Hodson,
"December 1, 1832",Constable's Sale,Sale,child,child,Queen Anne's,male,3,18321201,public sale,Centreville,Maryland,,Alfred,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Jas. S.,Baynard,Constable,Stephen Hodson,
"December 1, 1832",Constable's Sale,Sale,child,child,Queen Anne's,female,3,18321201,public sale,Centreville,Maryland,,Hannah,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Jas. S.,Baynard,Constable,Stephen Hodson,
"December 6, 1832",For Sale,Sale,22,adult,Baltimore City,female,1,18321206,private sale,,,"chambermaid, housework, washer",,to serve 7 years,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"February 16, 1833",Sheriff's Sale,Sale,child,child,Queen Anne's,male,2,18330223,public sale,"Courthouse door, Centreville",Maryland,,Ned,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Tho.,Ashcom,Sheriff,William H. Cain and Deborah his wife,
"February 16, 1833",Sheriff's Sale,Sale,child,child,Queen Anne's,female,2,18330223,public sale,"Courthouse door, Centreville",Maryland,,Anmaria,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Tho.,Ashcom,Sheriff,William H. Cain and Deborah his wife,
"April 13, 1833",Sheriff's Sale,Sale,adult,adult,Queen Anne's,male,1,18330420,public sale,"Courthouse door, Centreville",Maryland,,Pompey,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,4,QA,Thomas,Ashcom,Sheriff,Maria Dawson,
"April 27, 1833",Sale of Negroes,Sale,8,child,Queen Anne's,male,3,18330427,public / private sale,Courthouse green,Maryland,,,to serve 21 years,to close estate,,,Centreville Times and Eastern-Shore Public Advertiser,3,,Worrell,Price,Administrator,James Miers,
"April 27, 1833",Sale of Negroes,Sale,6,child,Queen Anne's,male,3,18330427,public / private sale,Courthouse green,Maryland,,,to serve 32 years,to close estate,,,Centreville Times and Eastern-Shore Public Advertiser,3,,Worrell,Price,Administrator,James Miers,
"April 27, 1833",Sale of Negroes,Sale,child,child,Queen Anne's,female,3,18330427,public / private sale,Courthouse green,Maryland,,,to serve 12 years,to close estate,,,Centreville Times and Eastern-Shore Public Advertiser,3,,Worrell,Price,Administrator,James Miers,
"May 18, 1833",Constable's Sale,Sale,adult,adult,Dorchester,female,1,18330525,public sale,William Mister's store,Maryland,,Leah,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Ransom,Pritchett,Constable,William Adams,
"June 30, 1833",Sheriff's Sale,Sale,child,child,Dorchester,female,1,18330630,public sale,"store of William W. Lake, Esq.",Maryland,,Patience,,to satisfy court judgement,,,Cambridge Chronicle,3,DO,Arthur,Pritchett,Deputy Sheriff,Roger Wroten and Levin Adams,Dorchester
"August 3, 1833",A Negro Girl,Sale,child,child,Queen Anne's,female,1,18330810,private sale,,,"servant, ironer, washer",,to serve 14 years,,,,Centreville Times and Eastern-Shore Public Advertiser,3,,J. B.,Spencer,Subscriber,,
"September 3, 1833",For Sale,Sale,8,child,Allegany,male,1,18330903,private sale,,Maryland,,,to serve until 21,,,,Cumberland Civilian,3,AL,Samuel,Charles,,,The Printer
"September 28, 1833",Sheriff's Sale,Sale,adult,adult,Dorchester,male,5,18331012,public sale,"Courthouse door, Cambridge",Maryland,,Jack,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Reuben,Tall,Sheriff and Collector of Dorchester County,Joseph Lecompte,
"September 28, 1833",Sheriff's Sale,Sale,adult,adult,Dorchester,male,5,18331012,public sale,"Courthouse door, Cambridge",Maryland,,Washington,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Reuben,Tall,Sheriff and Collector of Dorchester County,Joseph Lecompte,
"September 28, 1833",Sheriff's Sale,Sale,adult,adult,Dorchester,female,5,18331012,public sale,"Courthouse door, Cambridge",Maryland,,Sarah,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Reuben,Tall,Sheriff and Collector of Dorchester County,Joseph Lecompte,
"September 28, 1833",Sheriff's Sale,Sale,adult,adult,Dorchester,female,5,18331012,public sale,"Courthouse door, Cambridge",Maryland,,Eliza,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Reuben,Tall,Sheriff and Collector of Dorchester County,Joseph Lecompte,
"September 28, 1833",Sheriff's Sale,Sale,child,child,Dorchester,female,5,18331012,public sale,"Courthouse door, Cambridge",Maryland,,Eliza,,to satisfy court judgement,,,Cambridge Chronicle,4,DO,Reuben,Tall,Sheriff and Collector of Dorchester County,Joseph Lecompte,
"October 15, 1833",Trustee's Sale,Sale,68,adult,Allegany,male,2,18331015,private sale,"residence of Edward
McCarty, Jr. on Black Oak Bottom,
about 15 miles above Cumberland, on
the North Branch of the Potomac",Maryland,,Cipen,,to close estate,,,Cumberland Civilian,3,AL,Joseph C.,McCarty,Trustee,"Edward McCarty, Jr.",
"October 15, 1833",Trustee's Sale,Sale,58,adult,Allegany,female,2,18331015,private sale,"residence of Edward
McCarty, Jr. on Black Oak Bottom,
about 15 miles above Cumberland, on
the North Branch of the Potomac",Maryland,,Jude,,to close estate,,,Cumberland Civilian,3,AL,Joseph C.,McCarty,Trustee,"Edward McCarty, Jr.",
"October 26, 1833",Constable's Sale,Sale,child,child,Queen Anne's,female,2,18331026,public sale,Beaver Dams,,,Louisa,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,,Js. P.,Dudley,Constable,Edward Ferrell,
"October 26, 1833",Constable's Sale,Sale,child,child,Queen Anne's,male,2,18331026,public sale,Beaver Dams,,,John,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,,Js. P.,Dudley,Constable,Edward Ferrell,
"November 2, 1833",Sheriff's Sale,Sale,child,child,Dorchester,female,1,18331102,public sale,"store of William W. Lake, Esq.",Maryland,,Maria,,to satisfy court judgement,,,Cambridge Chronicle,3,DO,Arthur,Pritchett,Deputy Sheriff,George Lake,
"November 9, 1833",Public Sale,Sale,adult,adult,Queen Anne's,male,7,18331116,public sale,Queenstown,Maryland,,,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,TA,,Robt. Larrimore,Administrator,Rob Larrimore,
"November 9, 1833",Public Sale,Sale,4,child,Queen Anne's,male,7,18331116,public sale,Queenstown,Maryland,,,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,TA,,Robt. Larrimore,Administrator,Rob Larrimore,
"November 9, 1833",Public Sale,Sale,16,child,Queen Anne's,male,7,18331116,public sale,Queenstown,Maryland,,,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,TA,,Robt. Larrimore,Administrator,Rob Larrimore,
"November 9, 1833",Public Sale,Sale,adult,adult,Queen Anne's,female,7,18331116,public sale,Queenstown,Maryland,,,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,TA,,Robt. Larrimore,Administrator,Rob Larrimore,
"November 9, 1833",Public Sale,Sale,adult,adult,Queen Anne's,female,7,18331116,public sale,Queenstown,Maryland,,,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,TA,,Robt. Larrimore,Administrator,Rob Larrimore,
"November 9, 1833",Public Sale,Sale,child,child,Queen Anne's,,7,18331116,public sale,Queenstown,Maryland,,,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,TA,,Robt. Larrimore,Administrator,Rob Larrimore,
"November 9, 1833",Public Sale,Sale,child,child,Queen Anne's,,7,18331116,public sale,Queenstown,Maryland,,,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,TA,,Robt. Larrimore,Administrator,Rob Larrimore,
"November 16, 1833",Negro Man For Sale,Sale,,,Queen Anne's,male,1,18331129,private sale,,,farmhand,,to serve the unexpired 2 years,,,,Centreville Times and Eastern-Shore Public Advertiser,3,,,,,,Editor
"November 30, 1833",Negro Men For Sale,Sale,40,adult,Dorchester,male,3,18331130,private sale,,Maryland,,,to serve for life,owner lives at a distance,lives in the neighborhood of Vienna,sell to persons in the county that they will consent to live with,Cambridge Chronicle,3,DO,John,Donovan,,,
"November 30, 1833",Negro Men For Sale,Sale,28,adult,Dorchester,male,3,18331130,private sale,,Maryland,,,to serve for life,owner lives at a distance,lives in the neighborhood of Vienna,sell to persons in the county that they will consent to live with,Cambridge Chronicle,3,DO,John,Donovan,,,
"November 30, 1833",Negro Men For Sale,Sale,40,adult,Dorchester,male,3,18331130,private sale,,Maryland,,,to serve for life,owner lives at a distance,lives on Fishing Creek,sell to persons in the county that they will consent to live with,Cambridge Chronicle,3,DO,John,Donovan,,,
"January 11, 1834",For Sale or Hire,Sale / Hire,adult,adult,Queen Anne's,male,3,18340125,private sale,,,,,to serve for a term of years,,,,Centreville Times and Eastern-Shore Public Advertiser,1,,J. B.,Spencer,,,
"January 11, 1834",For Sale or Hire,Sale / Hire,adult,adult,Queen Anne's,female,3,18340125,private sale,,,,,to serve for a term of years,,,,Centreville Times and Eastern-Shore Public Advertiser,1,,J. B.,Spencer,,,
"January 11, 1834",For Sale or Hire,Sale / Hire,adult,adult,Queen Anne's,female,3,18340125,private sale,,,,,to serve for a term of years,,,,Centreville Times and Eastern-Shore Public Advertiser,1,,J. B.,Spencer,,,
"January 21, 1834",Late Sheriff's Sale,Sale,,,Allegany,male,8,18340121,public sale,Old Town,Maryland,,John,,to satisfy court judgement,,,Phoenix Civilian,3,AL,Moses,Rawlings,Late Sheriff of Allegany County,Moses H. Louthan and John E. Offutt,
"January 21, 1834",Late Sheriff's Sale,Sale,,,Allegany,female,8,18340121,public sale,Old Town,Maryland,,Harriet,,to satisfy court judgement,,,Phoenix Civilian,3,AL,Moses,Rawlings,Late Sheriff of Allegany County,Moses H. Louthan and John E. Offutt,
"January 21, 1834",Late Sheriff's Sale,Sale,,,Allegany,male,8,18340121,public sale,Old Town,Maryland,,Squire,,to satisfy court judgement,,,Phoenix Civilian,3,AL,Moses,Rawlings,Late Sheriff of Allegany County,Moses H. Louthan and John E. Offutt,
"January 21, 1834",Late Sheriff's Sale,Sale,,,Allegany,male,8,18340121,public sale,Old Town,Maryland,,William,,to satisfy court judgement,,,Phoenix Civilian,3,AL,Moses,Rawlings,Late Sheriff of Allegany County,Moses H. Louthan and John E. Offutt,
"January 21, 1834",Late Sheriff's Sale,Sale,,,Allegany,female,8,18340121,public sale,Old Town,Maryland,,Eliza,,to satisfy court judgement,,,Phoenix Civilian,3,AL,Moses,Rawlings,Late Sheriff of Allegany County,Moses H. Louthan and John E. Offutt,
"January 21, 1834",Late Sheriff's Sale,Sale,child,child,Allegany,,8,18340121,public sale,Old Town,Maryland,,,,to satisfy court judgement,,,Phoenix Civilian,3,AL,Moses,Rawlings,Late Sheriff of Allegany County,Moses H. Louthan and John E. Offutt,
"January 21, 1834",Late Sheriff's Sale,Sale,child,child,Allegany,,8,18340121,public sale,Old Town,Maryland,,,,to satisfy court judgement,,,Phoenix Civilian,3,AL,Moses,Rawlings,Late Sheriff of Allegany County,Moses H. Louthan and John E. Offutt,
"January 21, 1834",Late Sheriff's Sale,Sale,child,child,Allegany,,8,18340121,public sale,Old Town,Maryland,,,,to satisfy court judgement,,,Phoenix Civilian,3,AL,Moses,Rawlings,Late Sheriff of Allegany County,Moses H. Louthan and John E. Offutt,
"February 18, 1834",Cook for sale,Sale,23,adult,Baltimore City,female,1,18340218,private sale,"General Intelligence Office, #2 West Fayette St.",Maryland,cook,,to serve 9 years,,,,Baltimore American and Commercial Advertiser,3,BC,Lewis,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"February 19, 1834",For Sale or Hire,Sale,17,child,Baltimore City,female,1,18340219,private sale,,Maryland,,,to serve for life,,,,Baltimore American and Commercial Advertiser,3,,,,,,177 1/2 Baltimore St.
"February 22, 1834",Cook for sale,Sale,19,adult,Baltimore City,female,1,18340222,private sale,"General Intelligence Office, #2 West Fayette St.",Maryland,cook,,to serve 6 years,,from the country,,Baltimore American and Commercial Advertiser,3,BC,Lewis,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"February 27, 1834",Take Notice,Sale,19,adult,Baltimore City,female,1,18340227,private sale,"General Intelligence Office, #2 West Fayette St.",Maryland,"cook, ironer, washer",,to serve 6 years,,from the country,,Baltimore American and Commercial Advertiser,3,BC,Lewis,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
